0.1745,-0.2000,-0.2000,1.1600,0.0000,0.2000,-1.6000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1745,-0.2018,-0.1995,1.1493,-0.0037,0.2117,-1.6096,0.1002,-0.0608,-0.0122,-0.0466,-0.0264,0.0000
0.1745,-0.2037,-0.1990,1.1387,-0.0071,0.2228,-1.6188,0.1004,-0.1211,-0.0238,-0.0927,-0.0522,0.0000
0.1745,-0.2055,-0.1985,1.1281,-0.0102,0.2332,-1.6276,0.1006,-0.1809,-0.0346,-0.1382,-0.0773,0.0000
0.1745,-0.2072,-0.1979,1.1176,-0.0131,0.2431,-1.6361,0.1008,-0.2403,-0.0447,-0.1831,-0.1018,0.0000
0.1745,-0.2090,-0.1974,1.1071,-0.0158,0.2525,-1.6444,0.1009,-0.2992,-0.0541,-0.2275,-0.1257,0.0000
0.1745,-0.2107,-0.1969,1.0968,-0.0183,0.2615,-1.6524,0.1011,-0.3576,-0.0628,-0.2714,-0.1489,0.0000
0.1745,-0.2124,-0.1963,1.0864,-0.0207,0.2702,-1.6601,0.1012,-0.4156,-0.0707,-0.3148,-0.1715,0.0000
0.1745,-0.2140,-0.1957,1.0762,-0.0230,0.2785,-1.6677,0.1013,-0.4731,-0.0780,-0.3576,-0.1935,0.0000
0.1745,-0.2157,-0.1952,1.0660,-0.0251,0.2866,-1.6751,0.1014,-0.5301,-0.0846,-0.3998,-0.2149,0.0000
0.1745,-0.2173,-0.1946,1.0558,-0.0271,0.2944,-1.6824,0.1015,-0.5867,-0.0905,-0.4416,-0.2356,0.0000
0.1745,-0.2189,-0.1940,1.0457,-0.0291,0.3019,-1.6894,0.1016,-0.6428,-0.0957,-0.4828,-0.2558,0.0000
0.1745,-0.2204,-0.1934,1.0357,-0.0309,0.3092,-1.6964,0.1017,-0.6985,-0.1003,-0.5235,-0.2753,0.0000
0.1745,-0.2220,-0.1928,1.0257,-0.0327,0.3163,-1.7032,0.1017,-0.7537,-0.1043,-0.5636,-0.2943,0.0000
0.1745,-0.2235,-0.1922,1.0158,-0.0344,0.3233,-1.7099,0.1018,-0.8084,-0.1076,-0.6033,-0.3127,0.0000
0.1745,-0.2250,-0.1916,1.0060,-0.0360,0.3300,-1.7164,0.1018,-0.8626,-0.1104,-0.6424,-0.3306,0.0000
0.1745,-0.2264,-0.1909,0.9962,-0.0376,0.3366,-1.7229,0.1018,-0.9164,-0.1126,-0.6810,-0.3479,0.0000
0.1745,-0.2278,-0.1903,0.9865,-0.0392,0.3431,-1.7292,0.1018,-0.9696,-0.1141,-0.7192,-0.3646,0.0000
0.1745,-0.2293,-0.1897,0.9768,-0.0407,0.3494,-1.7355,0.1018,-1.0224,-0.1152,-0.7568,-0.3808,0.0000
0.1745,-0.2306,-0.1890,0.9672,-0.0421,0.3556,-1.7416,0.1018,-1.0747,-0.1157,-0.7939,-0.3966,0.0000
0.1745,-0.2320,-0.1884,0.9577,-0.0435,0.3617,-1.7477,0.1018,-1.1266,-0.1156,-0.8305,-0.4117,0.0000
0.1745,-0.2333,-0.1878,0.9482,-0.0449,0.3677,-1.7537,0.1017,-1.1779,-0.1151,-0.8666,-0.4264,0.0000
0.1745,-0.2347,-0.1871,0.9387,-0.0463,0.3736,-1.7596,0.1017,-1.2288,-0.1141,-0.9022,-0.4407,0.0000
0.1745,-0.2360,-0.1864,0.9294,-0.0476,0.3793,-1.7654,0.1016,-1.2792,-0.1126,-0.9373,-0.4544,0.0000
0.1745,-0.2372,-0.1858,0.9201,-0.0490,0.3850,-1.7712,0.1015,-1.3291,-0.1106,-0.9720,-0.4676,0.0000
0.1745,-0.2385,-0.1851,0.9108,-0.0503,0.3906,-1.7769,0.1015,-1.3785,-0.1081,-1.0062,-0.4804,0.0000
0.1745,-0.2397,-0.1845,0.9016,-0.0515,0.3962,-1.7825,0.1014,-1.4274,-0.1053,-1.0399,-0.4928,0.0000
0.1745,-0.2409,-0.1838,0.8925,-0.0528,0.4016,-1.7880,0.1013,-1.4759,-0.1020,-1.0731,-0.5047,0.0000
0.1745,-0.2421,-0.1831,0.8834,-0.0541,0.4070,-1.7935,0.1012,-1.5238,-0.0983,-1.1059,-0.5162,0.0000
0.1745,-0.2433,-0.1824,0.8744,-0.0554,0.4124,-1.7989,0.1010,-1.5713,-0.0942,-1.1382,-0.5273,0.0000
0.1745,-0.2444,-0.1818,0.8654,-0.0566,0.4176,-1.8042,0.1009,-1.6184,-0.0897,-1.1701,-0.5379,0.0000
0.1745,-0.2455,-0.1811,0.8565,-0.0579,0.4229,-1.8095,0.1008,-1.6649,-0.0848,-1.2015,-0.5482,0.0000
0.1745,-0.2466,-0.1804,0.8477,-0.0591,0.4280,-1.8148,0.1006,-1.7110,-0.0796,-1.2325,-0.5580,0.0000
0.1745,-0.2477,-0.1797,0.8389,-0.0604,0.4332,-1.8199,0.1005,-1.7566,-0.0740,-1.2631,-0.5675,0.0000
