0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000
-0.000004,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000004,0.000013,0.000000,0.499997,0.000000
-0.000017,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000017,0.000051,0.000000,0.499989,0.000000
-0.000038,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000038,0.000114,0.000000,0.499976,0.000000
-0.000067,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000067,0.000202,0.000000,0.499958,0.000000
-0.000104,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000104,0.000316,0.000000,0.499934,0.000000
-0.000150,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000150,0.000454,0.000000,0.499905,0.000000
-0.000203,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000203,0.000617,0.000000,0.499871,0.000000
-0.000265,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000265,0.000805,0.000000,0.499832,0.000000
-0.000335,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000335,0.001018,0.000000,0.499787,0.000000
-0.000413,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000413,0.001255,0.000000,0.499738,0.000000
-0.000499,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000499,0.001516,0.000000,0.499683,0.000000
-0.000594,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000594,0.001802,0.000000,0.499623,0.000000
-0.000696,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000696,0.002112,0.000000,0.499558,0.000000
-0.000806,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000806,0.002446,0.000000,0.499488,0.000000
-0.000924,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000924,0.002804,0.000000,0.499413,0.000000
-0.001049,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001049,0.003185,0.000000,0.499333,0.000000
-0.001183,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001183,0.003591,0.000000,0.499247,0.000000
-0.001325,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001325,0.004020,0.000000,0.499157,0.000000
-0.001474,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001474,0.004473,0.000000,0.499062,0.000000
-0.001631,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001631,0.004950,0.000000,0.498962,0.000000
-0.001796,0.000000,0.999998,0.000000,1.000000,0.000000,-0.999998,0.000000,-0.001796,0.005450,0.000000,0.498856,0.000000
-0.001968,0.000000,0.999998,0.000000,1.000000,0.000000,-0.999998,0.000000,-0.001968,0.005973,0.000000,0.498746,0.000000
-0.002148,0.000000,0.999998,0.000000,1.000000,0.000000,-0.999998,0.000000,-0.002148,0.006519,0.000000,0.498631,0.000000
-0.002336,0.000000,0.999997,0.000000,1.000000,0.000000,-0.999997,0.000000,-0.002336,0.007088,0.000000,0.498510,0.000000
-0.002531,0.000000,0.999997,0.000000,1.000000,0.000000,-0.999997,0.000000,-0.002531,0.007680,0.000000,0.498385,0.000000
-0.002733,0.000000,0.999996,0.000000,1.000000,0.000000,-0.999996,0.000000,-0.002733,0.008295,0.000000,0.498255,0.000000
-0.002944,0.000000,0.999996,0.000000,1.000000,0.000000,-0.999996,0.000000,-0.002944,0.008933,0.000000,0.498120,0.000000
-0.003161,0.000000,0.999995,0.000000,1.000000,0.000000,-0.999995,0.000000,-0.003161,0.009594,0.000000,0.497980,0.000000
-0.003387,0.000000,0.999994,0.000000,1.000000,0.000000,-0.999994,0.000000,-0.003387,0.010277,0.000000,0.497835,0.000000
-0.003619,0.000000,0.999993,0.000000,1.000000,0.000000,-0.999993,0.000000,-0.003619,0.010982,0.000000,0.497685,0.000000
-0.003859,0.000000,0.999993,0.000000,1.000000,0.000000,-0.999993,0.000000,-0.003859,0.011710,0.000000,0.497530,0.000000
-0.004106,0.000000,0.999992,0.000000,1.000000,0.000000,-0.999992,0.000000,-0.004106,0.012460,0.000000,0.497370,0.000000
-0.004361,0.000000,0.999990,0.000000,1.000000,0.000000,-0.999990,0.000000,-0.004361,0.013232,0.000000,0.497205,0.000000
-0.004623,0.000000,0.999989,0.000000,1.000000,0.000000,-0.999989,0.000000,-0.004623,0.014026,0.000000,0.497036,0.000000
-0.004892,0.000000,0.999988,0.000000,1.000000,0.000000,-0.999988,0.000000,-0.004892,0.014842,0.000000,0.496861,0.000000
-0.005168,0.000000,0.999987,0.000000,1.000000,0.000000,-0.999987,0.000000,-0.005168,0.015680,0.000000,0.496682,0.000000
-0.005452,0.000000,0.999985,0.000000,1.000000,0.000000,-0.999985,0.000000,-0.005452,0.016539,0.000000,0.496497,0.000000
-0.005742,0.000000,0.999984,0.000000,1.000000,0.000000,-0.999984,0.000000,-0.005742,0.017421,0.000000,0.496308,0.000000
-0.006040,0.000000,0.999982,0.000000,1.000000,0.000000,-0.999982,0.000000,-0.006040,0.018323,0.000000,0.496114,0.000000
-0.006345,0.000000,0.999980,0.000000,1.000000,0.000000,-0.999980,0.000000,-0.006345,0.019247,0.000000,0.495915,0.000000
-0.006656,0.000000,0.999978,0.000000,1.000000,0.000000,-0.999978,0.000000,-0.006656,0.020192,0.000000,0.495711,0.000000
-0.006975,0.000000,0.999976,0.000000,1.000000,0.000000,-0.999976,0.000000,-0.006975,0.021159,0.000000,0.495502,0.000000
-0.007301,0.000000,0.999973,0.000000,1.000000,0.000000,-0.999973,0.000000,-0.007301,0.022146,0.000000,0.495288,0.000000
-0.007634,0.000000,0.999971,0.000000,1.000000,0.000000,-0.999971,0.000000,-0.007634,0.023155,0.000000,0.495070,0.000000
