0.1536,0.0108,-0.0236,0.0042,-0.0068,-0.0576
0.1490,0.0105,-0.0229,0.0041,-0.0065,-0.0559
0.1446,0.0102,-0.0222,0.0040,-0.0063,-0.0543
0.1404,0.0099,-0.0216,0.0038,-0.0061,-0.0527
0.1362,0.0096,-0.0210,0.0037,-0.0060,-0.0512
0.1322,0.0093,-0.0203,0.0036,-0.0058,-0.0497
0.1282,0.0091,-0.0198,0.0035,-0.0056,-0.0482
0.1244,0.0088,-0.0192,0.0034,-0.0054,-0.0468
0.1207,0.0085,-0.0186,0.0033,-0.0052,-0.0454
0.1171,0.0083,-0.0181,0.0032,-0.0051,-0.0441
0.1136,0.0080,-0.0175,0.0031,-0.0049,-0.0428
0.1102,0.0078,-0.0170,0.0030,-0.0047,-0.0416
0.1069,0.0076,-0.0165,0.0029,-0.0046,-0.0403
0.1037,0.0074,-0.0161,0.0028,-0.0044,-0.0392
0.1006,0.0071,-0.0156,0.0028,-0.0043,-0.0380
0.0976,0.0069,-0.0151,0.0027,-0.0042,-0.0369
0.0947,0.0067,-0.0147,0.0026,-0.0040,-0.0358
0.0919,0.0065,-0.0143,0.0025,-0.0039,-0.0348
0.0891,0.0063,-0.0138,0.0024,-0.0038,-0.0338
0.0864,0.0061,-0.0134,0.0023,-0.0036,-0.0328
0.0838,0.0060,-0.0131,0.0023,-0.0035,-0.0318
0.0813,0.0058,-0.0127,0.0022,-0.0034,-0.0309
0.0789,0.0056,-0.0123,0.0021,-0.0033,-0.0300
0.0766,0.0055,-0.0119,0.0020,-0.0032,-0.0291
0.0743,0.0053,-0.0116,0.0019,-0.0031,-0.0283
0.0721,0.0051,-0.0112,0.0019,-0.0030,-0.0275
0.0699,0.0050,-0.0109,0.0018,-0.0029,-0.0267
0.0679,0.0048,-0.0106,0.0017,-0.0028,-0.0259
0.0659,0.0047,-0.0103,0.0016,-0.0027,-0.0251
0.0639,0.0045,-0.0100,0.0016,-0.0027,-0.0244
0.0620,0.0044,-0.0097,0.0015,-0.0026,-0.0237
0.0602,0.0043,-0.0094,0.0014,-0.0025,-0.0230
0.0584,0.0042,-0.0091,0.0014,-0.0024,-0.0224
0.0567,0.0040,-0.0089,0.0013,-0.0024,-0.0217
0.0551,0.0039,-0.0086,0.0012,-0.0023,-0.0211
0.0534,0.0038,-0.0083,0.0012,-0.0022,-0.0205
0.0518,0.0037,-0.0081,0.0011,-0.0022,-0.0199
0.0503,0.0036,-0.0078,0.0011,-0.0021,-0.0193
0.0488,0.0035,-0.0076,0.0010,-0.0020,-0.0187
0.0474,0.0034,-0.0074,0.0010,-0.0020,-0.0182
0.0460,0.0033,-0.0072,0.0009,-0.0019,-0.0176
0.0446,0.0032,-0.0070,0.0009,-0.0019,-0.0171
0.0433,0.0031,-0.0067,0.0008,-0.0018,-0.0166
0.0420,0.0030,-0.0065,0.0008,-0.0018,-0.0161
0.0407,0.0029,-0.0064,0.0007,-0.0017,-0.0157
0.0395,0.0028,-0.0062,0.0007,-0.0017,-0.0152
0.0383,0.0027,-0.0060,0.0007,-0.0016,-0.0147
0.0372,0.0026,-0.0058,0.0006,-0.0016,-0.0143
0.0361,0.0026,-0.0056,0.0006,-0.0015,-0.0139
0.0350,0.0025,-0.0055,0.0005,-0.0015,-0.0135
0.0339,0.0024,-0.0053,0.0005,-0.0014,-0.0131
0.0329,0.0023,-0.0051,0.0005,-0.0014,-0.0127
0.0319,0.0023,-0.0050,0.0004,-0.0013,-0.0123
0.0309,0.0022,-0.0048,0.0004,-0.0013,-0.0119
0.0300,0.0021,-0.0047,0.0004,-0.0012,-0.0116
0.0291,0.0021,-0.0045,0.0003,-0.0012,-0.0112
0.0282,0.0020,-0.0044,0.0003,-0.0012,-0.0109
0.0273,0.0019,-0.0043,0.0003,-0.0011,-0.0106
0.0265,0.0019,-0.0041,0.0003,-0.0011,-0.0102
0.0256,0.0018,-0.0040,0.0002,-0.0010,-0.0099
0.0248,0.0018,-0.0039,0.0002,-0.0010,-0.0096
0.0241,0.0017,-0.0038,0.0002,-0.0010,-0.0093
0.0233,0.0017,-0.0037,0.0002,-0.0009,-0.0090
0.0226,0.0016,-0.0036,0.0001,-0.0009,-0.0088
0.0219,0.0016,-0.0034,0.0001,-0.0009,-0.0085
0.0212,0.0015,-0.0033,0.0001,-0.0008,-0.0082
0.0205,0.0015,-0.0032,0.0001,-0.0008,-0.0080
0.0199,0.0014,-0.0031,0.0001,-0.0008,-0.0077
0.0192,0.0014,-0.0030,0.0000,-0.0007,-0.0075
0.0186,0.0013,-0.0030,0.0000,-0.0007,-0.0073
0.0180,0.0013,-0.0029,-0.0000,-0.0007,-0.0070
0.0174,0.0012,-0.0028,-0.0000,-0.0006,-0.0068
0.0168,0.0012,-0.0027,-0.0000,-0.0006,-0.0066
0.0163,0.0012,-0.0026,-0.0001,-0.0006,-0.0064
0.0158,0.0011,-0.0025,-0.0001,-0.0006,-0.0062
0.0152,0.0011,-0.0025,-0.0001,-0.0005,-0.0060
0.0147,0.0011,-0.0024,-0.0001,-0.0005,-0.0058
0.0142,0.0010,-0.0023,-0.0001,-0.0005,-0.0056
0.0138,0.0010,-0.0022,-0.0001,-0.0005,-0.0054
0.0133,0.0010,-0.0022,-0.0002,-0.0004,-0.0052
0.0128,0.0009,-0.0021,-0.0002,-0.0004,-0.0051
0.0124,0.0009,-0.0020,-0.0002,-0.0004,-0.0049
0.0120,0.0009,-0.0020,-0.0002,-0.0004,-0.0047
0.0116,0.0008,-0.0019,-0.0002,-0.0003,-0.0046
0.0112,0.0008,-0.0018,-0.0002,-0.0003,-0.0044
0.0108,0.0008,-0.0018,-0.0002,-0.0003,-0.0043
0.0104,0.0008,-0.0017,-0.0002,-0.0003,-0.0041
0.0100,0.0007,-0.0017,-0.0003,-0.0003,-0.0040
0.0097,0.0007,-0.0016,-0.0003,-0.0002,-0.0039
0.0093,0.0007,-0.0016,-0.0003,-0.0002,-0.0037
0.0090,0.0007,-0.0015,-0.0003,-0.0002,-0.0036
0.0086,0.0006,-0.0015,-0.0003,-0.0002,-0.0035
0.0083,0.0006,-0.0014,-0.0003,-0.0002,-0.0033
0.0080,0.0006,-0.0014,-0.0003,-0.0001,-0.0032
0.0077,0.0006,-0.0013,-0.0003,-0.0001,-0.0031
0.0074,0.0006,-0.0013,-0.0003,-0.0001,-0.0030
0.0071,0.0005,-0.0013,-0.0004,-0.0001,-0.0029
0.0068,0.0005,-0.0012,-0.0004,-0.0001,-0.0028
0.0066,0.0005,-0.0012,-0.0004,-0.0001,-0.0027
0.0063,0.0005,-0.0011,-0.0004,-0.0000,-0.0026
0.0061,0.0005,-0.0011,-0.0004,-0.0000,-0.0025
0.0058,0.0005,-0.0011,-0.0004,-0.0000,-0.0024
0.0056,0.0004,-0.0010,-0.0004,-0.0000,-0.0023
0.0053,0.0004,-0.0010,-0.0004,0.0000,-0.0022
0.0051,0.0004,-0.0010,-0.0004,0.0000,-0.0021
0.0049,0.0004,-0.0009,-0.0004,0.0000,-0.0020
0.0047,0.0004,-0.0009,-0.0004,0.0001,-0.0020
0.0045,0.0004,-0.0009,-0.0004,0.0001,-0.0019
0.0043,0.0003,-0.0009,-0.0005,0.0001,-0.0018
0.0041,0.0003,-0.0008,-0.0005,0.0001,-0.0017
0.0039,0.0003,-0.0008,-0.0005,0.0001,-0.0017
0.0037,0.0003,-0.0008,-0.0005,0.0001,-0.0016
0.0035,0.0003,-0.0007,-0.0005,0.0001,-0.0015
0.0034,0.0003,-0.0007,-0.0005,0.0001,-0.0015
0.0032,0.0003,-0.0007,-0.0005,0.0001,-0.0014
0.0030,0.0003,-0.0007,-0.0005,0.0001,-0.0013
0.0029,0.0003,-0.0006,-0.0005,0.0002,-0.0013
0.0027,0.0002,-0.0006,-0.0005,0.0002,-0.0012
0.0026,0.0002,-0.0006,-0.0005,0.0002,-0.0012
0.0024,0.0002,-0.0006,-0.0005,0.0002,-0.0011
0.0023,0.0002,-0.0006,-0.0005,0.0002,-0.0011
0.0022,0.0002,-0.0005,-0.0005,0.0002,-0.0010
0.0020,0.0002,-0.0005,-0.0005,0.0002,-0.0010
0.0019,0.0002,-0.0005,-0.0006,0.0002,-0.0009
0.0018,0.0002,-0.0005,-0.0006,0.0002,-0.0009
0.0017,0.0002,-0.0005,-0.0006,0.0002,-0.0008
0.0016,0.0002,-0.0005,-0.0006,0.0002,-0.0008
0.0014,0.0002,-0.0004,-0.0006,0.0002,-0.0007
0.0013,0.0001,-0.0004,-0.0006,0.0003,-0.0007
0.0012,0.0001,-0.0004,-0.0006,0.0003,-0.0007
0.0011,0.0001,-0.0004,-0.0006,0.0003,-0.0006
0.0010,0.0001,-0.0004,-0.0006,0.0003,-0.0006
0.0009,0.0001,-0.0004,-0.0006,0.0003,-0.0006
0.0008,0.0001,-0.0003,-0.0006,0.0003,-0.0005
0.0008,0.0001,-0.0003,-0.0006,0.0003,-0.0005
0.0007,0.0001,-0.0003,-0.0006,0.0003,-0.0005
0.0006,0.0001,-0.0003,-0.0006,0.0003,-0.0005
0.0005,0.0001,-0.0003,-0.0006,0.0003,-0.0004
0.0004,0.0001,-0.0003,-0.0006,0.0003,-0.0004
0.0004,0.0001,-0.0003,-0.0006,0.0003,-0.0004
0.0003,0.0001,-0.0003,-0.0007,0.0003,-0.0004
0.0002,0.0001,-0.0003,-0.0007,0.0003,-0.0003
0.0001,0.0001,-0.0002,-0.0007,0.0003,-0.0003
0.0001,0.0001,-0.0002,-0.0007,0.0003,-0.0003
0.0000,0.0001,-0.0002,-0.0007,0.0003,-0.0003
-0.0001,0.0000,-0.0002,-0.0007,0.0003,-0.0002
-0.0001,0.0000,-0.0002,-0.0007,0.0003,-0.0002
-0.0002,0.0000,-0.0002,-0.0007,0.0003,-0.0002
-0.0002,0.0000,-0.0002,-0.0007,0.0003,-0.0002
-0.0003,0.0000,-0.0002,-0.0007,0.0003,-0.0002
-0.0003,0.0000,-0.0002,-0.0007,0.0003,-0.0002
-0.0004,0.0000,-0.0002,-0.0007,0.0003,-0.0001
-0.0004,0.0000,-0.0001,-0.0007,0.0003,-0.0001
-0.0005,0.0000,-0.0001,-0.0007,0.0003,-0.0001
-0.0005,0.0000,-0.0001,-0.0007,0.0003,-0.0001
-0.0006,0.0000,-0.0001,-0.0007,0.0004,-0.0001
-0.0006,0.0000,-0.0001,-0.0007,0.0004,-0.0001
-0.0007,0.0000,-0.0001,-0.0008,0.0004,-0.0000
-0.0007,-0.0000,-0.0001,-0.0008,0.0004,-0.0000
-0.0007,-0.0000,-0.0001,-0.0008,0.0004,-0.0000
-0.0008,-0.0000,-0.0001,-0.0008,0.0004,0.0000
-0.0008,-0.0000,-0.0001,-0.0008,0.0004,0.0000
-0.0008,-0.0000,-0.0001,-0.0008,0.0004,0.0000
-0.0009,-0.0000,-0.0001,-0.0008,0.0004,0.0000
-0.0009,-0.0000,-0.0001,-0.0008,0.0004,0.0001
-0.0009,-0.0000,-0.0001,-0.0008,0.0004,0.0001
-0.0010,-0.0000,-0.0001,-0.0008,0.0004,0.0001
-0.0010,-0.0000,-0.0000,-0.0008,0.0004,0.0001
-0.0010,-0.0000,-0.0000,-0.0008,0.0004,0.0001
-0.0011,-0.0000,-0.0000,-0.0008,0.0004,0.0001
-0.0011,-0.0000,-0.0000,-0.0008,0.0004,0.0001
-0.0011,-0.0000,-0.0000,-0.0008,0.0004,0.0002
-0.0011,-0.0000,-0.0000,-0.0008,0.0004,0.0002
-0.0012,-0.0000,-0.0000,-0.0008,0.0004,0.0002
-0.0012,-0.0000,-0.0000,-0.0008,0.0004,0.0002
-0.0012,-0.0000,-0.0000,-0.0008,0.0004,0.0002
-0.0012,-0.0000,-0.0000,-0.0008,0.0004,0.0002
-0.0012,-0.0000,-0.0000,-0.0009,0.0004,0.0002
-0.0013,-0.0000,0.0000,-0.0009,0.0004,0.0003
-0.0013,-0.0001,0.0000,-0.0009,0.0004,0.0003
-0.0013,-0.0001,0.0000,-0.0009,0.0004,0.0003
-0.0013,-0.0001,0.0000,-0.0009,0.0004,0.0003
-0.0013,-0.0001,0.0000,-0.0009,0.0004,0.0003
-0.0013,-0.0001,0.0000,-0.0009,0.0004,0.0004
-0.0014,-0.0001,0.0000,-0.0009,0.0004,0.0004
-0.0014,-0.0001,0.0000,-0.0009,0.0004,0.0004
-0.0014,-0.0001,0.0000,-0.0009,0.0004,0.0004
-0.0014,-0.0001,0.0000,-0.0009,0.0004,0.0004
-0.0014,-0.0001,0.0000,-0.0009,0.0003,0.0005
-0.0014,-0.0001,0.0000,-0.0009,0.0003,0.0005
-0.0014,-0.0001,0.0000,-0.0009,0.0003,0.0005
-0.0014,-0.0001,0.0000,-0.0009,0.0003,0.0005
-0.0014,-0.0001,0.0001,-0.0010,0.0003,0.0006
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0006
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0006
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0007
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0007
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0007
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0008
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0008
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0009
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0009
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0010
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0010
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0010
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0011,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0010,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0009,0.0003,0.0011
-0.0015,-0.0001,0.0001,-0.0009,0.0003,0.0010
-0.0015,-0.0001,0.0001,-0.0009,0.0003,0.0010
-0.0015,-0.0001,0.0001,-0.0009,0.0003,0.0010
-0.0015,-0.0001,0.0001,-0.0008,0.0002,0.0010
-0.0015,-0.0001,0.0001,-0.0008,0.0002,0.0010
-0.0015,-0.0001,0.0001,-0.0008,0.0002,0.0010
-0.0015,-0.0001,0.0001,-0.0008,0.0002,0.0010
-0.0015,-0.0001,0.0001,-0.0007,0.0002,0.0010
-0.0015,-0.0001,0.0001,-0.0007,0.0002,0.0009
-0.0015,-0.0001,0.0001,-0.0007,0.0002,0.0009
-0.0015,-0.0001,0.0001,-0.0007,0.0002,0.0009
-0.0015,-0.0001,0.0001,-0.0007,0.0002,0.0009
-0.0015,-0.0001,0.0001,-0.0006,0.0002,0.0009
-0.0015,-0.0001,0.0001,-0.0006,0.0002,0.0009
-0.0015,-0.0001,0.0001,-0.0006,0.0002,0.0009
-0.0015,-0.0001,0.0002,-0.0006,0.0002,0.0009
-0.0015,-0.0001,0.0002,-0.0006,0.0002,0.0009
-0.0015,-0.0001,0.0002,-0.0006,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0005,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0002,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0001,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0001,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0001,0.0008
-0.0015,-0.0001,0.0002,-0.0004,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0004,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0004,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0015,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0003,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0007
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0002,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0001,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0001,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0000,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0000,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0000,0.0000,0.0006
-0.0014,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0014,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
-0.0013,-0.0001,0.0002,-0.0000,0.0000,0.0005
